Feature ID	taxonomy
ASV_6150	Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, Vermiphilaceae, uncultured_bacterium
ASV_6151	Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Pseudonocardia, uncultured_bacterium
ASV_6152	Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256, IMCC26256, uncultured_Acidimicrobiia
ASV_6153	Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured, uncultured_soil
ASV_6154	Bacteria, Acidobacteriota, Blastocatellia, Pyrinomonadales, Pyrinomonadaceae, RB41, uncultured_soil
ASV_6155	Bacteria, Myxococcota, bacteriap25, bacteriap25, bacteriap25, bacteriap25, uncultured_Syntrophobacterales
ASV_6157	Bacteria, Myxococcota, bacteriap25, bacteriap25, bacteriap25, bacteriap25, metagenome
ASV_6158	Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, Candidatus_Alysiosphaera, uncultured_bacterium
ASV_6159	Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, WD2101_soil_group, WD2101_soil_group, uncultured_bacterium
ASV_616	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae, uncultured_Acidobacteriales
ASV_6160	Bacteria, Firmicutes, Bacilli, Paenibacillales, Paenibacillaceae, Ammoniphilus, uncultured_bacterium
ASV_6161	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_6162	Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, Steroidobacter
ASV_6163	Bacteria, Entotheonellaeota, Entotheonellia, Entotheonellales, Entotheonellaceae, Entotheonellaceae, uncultured_bacterium
ASV_6164	Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, JG30-KF-CM45, uncultured_bacterium
ASV_6165	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter
ASV_6167	Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, JG30-KF-CM45, uncultured_Chloroflexi
ASV_6168	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_617	Bacteria, Firmicutes, Bacilli, Alicyclobacillales, Alicyclobacillaceae, Tumebacillus, uncultured_bacterium
ASV_6170	Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, AKYG1722, AKYG1722, uncultured_Chloroflexi
ASV_6171	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_6172	Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, Hirschia, uncultured_bacterium
ASV_6173	Bacteria, RCP2-54, RCP2-54, RCP2-54, RCP2-54, RCP2-54, uncultured_Desulfuromonadales
ASV_6174	Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Pseudonocardia, uncultured_bacterium
ASV_6175	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_6176	Bacteria, Myxococcota, bacteriap25, bacteriap25, bacteriap25, bacteriap25, metagenome
ASV_6177	Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Cellulomonadaceae, Cellulomonas
ASV_6178	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ellin517, metagenome
ASV_6179	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, D05-2, D05-2, uncultured_bacterium
ASV_618	Bacteria, Actinobacteriota, Actinobacteria
ASV_6180	Bacteria, Myxococcota, Polyangia, Polyangiales, Phaselicystidaceae, Phaselicystis, Myxococcales_bacterium
ASV_6181	Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured_Gemmatimonadetes
ASV_6182	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Xiphinematobacteraceae, Candidatus_Xiphinematobacter
ASV_6183	Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured
ASV_6184	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae
ASV_6185	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, uncultured, uncultured
ASV_6186	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus_Udaeobacter
ASV_6187	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae, uncultured_bacterium
ASV_6188	Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, Candidatus_Alysiosphaera, uncultured_bacterium
ASV_6189	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, Ramlibacter
ASV_619	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Rhodocyclaceae, uncultured
ASV_6190	Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces
ASV_6191	Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, uncultured_organism
ASV_6192	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, uncultured_Zavarzinella
ASV_6193	Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Dyadobacter, Dyadobacter_fermentans
ASV_6194	Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter
ASV_6195	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_6196	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae
ASV_6197	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Taibaiella, Taibaiella_sp.
ASV_6198	Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured, metagenome
ASV_6199	Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured
ASV_62	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia, Burkholderia_gladioli
ASV_620	Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured, metagenome
ASV_6200	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia
ASV_6202	Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, uncultured, uncultured_bacterium
ASV_6203	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae
ASV_6204	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14, uncultured_Rubrobacterales
ASV_6205	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, uncultured_bacterium
ASV_6206	Bacteria, WPS-2, WPS-2, WPS-2, WPS-2, WPS-2, uncultured_bacterium
ASV_6207	Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256, IMCC26256, uncultured_organism
ASV_6208	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured, uncultured_Acidobacteriales
ASV_6209	Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, uncultured, uncultured, uncultured_Planctomyces
ASV_621	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Neo-b11, uncultured_bacterium
ASV_6210	Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, env.OPS_17, env.OPS_17, uncultured_bacterium
ASV_6211	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Edaphobaculum
ASV_6212	Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, CWT_CU03-E12, CWT_CU03-E12, uncultured_Bacteroidetes
ASV_6213	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus_Udaeobacter, uncultured_soil
ASV_6214	Bacteria, Chloroflexi, Gitt-GS-136, Gitt-GS-136, Gitt-GS-136, Gitt-GS-136, uncultured_bacterium
ASV_6215	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Methylacidiphilales, Methylacidiphilaceae, uncultured, uncultured_Verrucomicrobia
ASV_6216	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured, metagenome
ASV_6217	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured, metagenome
ASV_6218	Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria_Incertae_Sedis, Unknown_Family, Acidibacter, uncultured_proteobacterium
ASV_6219	Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, Pirellula
ASV_622	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_6221	Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Ohtaekwangia, uncultured_Bacteroidetes
ASV_6222	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae
ASV_6223	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14, uncultured_Rubrobacteria
ASV_6224	Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, S32, TM7, uncultured_bacterium
ASV_6225	Bacteria, Myxococcota, bacteriap25, bacteriap25, bacteriap25, bacteriap25, unidentified
ASV_6226	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured
ASV_6228	Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Altererythrobacter
ASV_6229	Bacteria, Acidobacteriota, Subgroup_25, Subgroup_25, Subgroup_25, Subgroup_25, uncultured_bacterium
ASV_623	Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, uncultured, uncultured
ASV_6230	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, metagenome
ASV_6231	Bacteria, Actinobacteriota, MB-A2-108, MB-A2-108, MB-A2-108, MB-A2-108, uncultured_bacterium
ASV_6232	Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria_Incertae_Sedis, Unknown_Family, Acidibacter, uncultured_bacterium
ASV_6233	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_6236	Bacteria, Acidobacteriota, Subgroup_25, Subgroup_25, Subgroup_25, Subgroup_25, uncultured_bacterium
ASV_6237	Bacteria, Acidobacteriota, Thermoanaerobaculia, Thermoanaerobaculales, Thermoanaerobaculaceae, Subgroup_10, Acidobacteria_bacterium
ASV_6239	Bacteria, Chloroflexi, JG30-KF-CM66, JG30-KF-CM66, JG30-KF-CM66, JG30-KF-CM66, metagenome
ASV_624	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia
ASV_6241	Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, uncultured, uncultured
ASV_6242	Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, Pirellula
ASV_6244	Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, uncultured, uncultured
ASV_6246	Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, uncultured
ASV_6247	Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured
ASV_6248	Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides
ASV_6249	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Amb-16S-1323, Amb-16S-1323, uncultured_bacterium
ASV_625	Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Promicromonosporaceae, Isoptericola
ASV_6250	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_6251	Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, JG30-KF-CM45, metagenome
ASV_6252	Bacteria, Chloroflexi, Chloroflexia, Chloroflexales, Chloroflexaceae, FFCH7168, uncultured_bacterium
ASV_6253	Bacteria, Firmicutes, Bacilli, Paenibacillales, Paenibacillaceae, Paenibacillus
ASV_6254	Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Singulisphaera, Singulisphaera_sp.
ASV_6255	Bacteria, Myxococcota, bacteriap25, bacteriap25, bacteriap25, bacteriap25, metagenome
ASV_6256	Bacteria, Actinobacteriota, Actinobacteria, Frankiales, Acidothermaceae, Acidothermus, metagenome
ASV_6257	Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, JG30-KF-CM45, uncultured_bacterium
ASV_6258	Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, S32, TM7, uncultured_bacterium
ASV_6259	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14, uncultured_bacterium
ASV_626	Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, uncultured, uncultured_bacterium
ASV_6260	Bacteria, Myxococcota, bacteriap25, bacteriap25, bacteriap25, bacteriap25
ASV_6261	Bacteria, Myxococcota, Polyangia, Haliangiales, Haliangiaceae, Haliangium, uncultured_bacterium
ASV_6262	Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured, metagenome
ASV_6263	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae
ASV_6267	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, SC-I-84, SC-I-84
ASV_6268	Bacteria, Actinobacteriota, MB-A2-108, MB-A2-108, MB-A2-108, MB-A2-108, uncultured_bacterium
ASV_6269	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Gemmata, uncultured_bacterium
ASV_627	Bacteria, Actinobacteriota, Actinobacteria, Frankiales, Acidothermaceae, Acidothermus
ASV_6271	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Magnetospirillaceae, uncultured
ASV_6272	Bacteria, Acidobacteriota, Acidobacteriae, Subgroup_2, Subgroup_2, Subgroup_2, uncultured_eubacterium
ASV_6274	Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium_sensu_stricto_9, uncultured_bacterium
ASV_6275	Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Sphingobacterium
ASV_6276	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured
ASV_6277	Bacteria, NB1-j, NB1-j, NB1-j, NB1-j, NB1-j
ASV_6279	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, ADurb.Bin063-1, uncultured_bacterium
ASV_628	Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured
ASV_6280	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, SC-I-84, SC-I-84
ASV_6281	Bacteria, Actinobacteriota, Actinobacteria, Catenulisporales, Catenulisporaceae, Catenulispora, Catenulispora_sp.
ASV_6282	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, uncultured, Leptothrix_sp.
ASV_6283	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, uncultured_bacterium
ASV_6284	Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast
ASV_6285	Bacteria, Acidobacteriota, Vicinamibacteria, Subgroup_17, Subgroup_17, Subgroup_17, uncultured_Acidobacteriales
ASV_6286	Bacteria, Methylomirabilota, Methylomirabilia, Rokubacteriales, Rokubacteriales, Rokubacteriales, uncultured_bacterium
ASV_6287	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, metagenome
ASV_6288	Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Crossiella, uncultured_bacterium
ASV_6289	Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Amycolatopsis
ASV_629	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia
ASV_6290	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Filimonas, Filimonas_sp.
ASV_6291	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia
ASV_6292	Bacteria, Myxococcota, Myxococcia, Myxococcales, Myxococcaceae
ASV_6295	Bacteria, Myxococcota, Polyangia, Nannocystales, Nannocystaceae, Nannocystis
ASV_6296	Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, Steroidobacter, uncultured_bacterium
ASV_63	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus_Udaeobacter
ASV_630	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Pedomicrobium, uncultured_bacterium
ASV_6302	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured
ASV_6303	Bacteria, Myxococcota, Polyangia
ASV_6305	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_6308	Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium
ASV_6309	Bacteria, Myxococcota, Polyangia, Haliangiales, Haliangiaceae, Haliangium
ASV_631	Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus
ASV_6310	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Niastella, uncultured_bacterium
ASV_6311	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_6312	Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae, Krasilnikovia, uncultured_bacterium
ASV_6313	Bacteria, Chloroflexi, Gitt-GS-136, Gitt-GS-136, Gitt-GS-136, Gitt-GS-136, uncultured_bacterium
ASV_6316	Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, Nitrososphaeraceae
ASV_6319	Bacteria, Chloroflexi, Anaerolineae, SBR1031, SBR1031, SBR1031, uncultured_soil
ASV_632	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured
ASV_6321	Bacteria, Acidobacteriota, Blastocatellia, 11-24, 11-24, 11-24, uncultured_Acidobacteria
ASV_6322	Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, uncultured, uncultured
ASV_6323	Bacteria, Chloroflexi, Anaerolineae, SBR1031, SBR1031, SBR1031, toluene-degrading_methanogenic
ASV_6324	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14
ASV_6325	Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Cellulomonadaceae, Cellulomonas, uncultured_bacterium
ASV_6326	Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae, Luedemannella, uncultured_bacterium
ASV_6327	Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae
ASV_6328	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Pedomicrobium, uncultured_bacterium
ASV_6329	Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, A4b, uncultured_Caldilineales
ASV_633	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Mesorhizobium
ASV_6330	Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Pseudonocardia
ASV_6332	Bacteria, Verrucomicrobiota, Chlamydiae, Chlamydiales, cvE6, cvE6
ASV_6333	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured
ASV_6334	Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, uncultured, uncultured, uncultured_bacterium
ASV_6335	Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, uncultured, uncultured, uncultured_Planctomyces
ASV_6336	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Parafilimonas, uncultured_bacterium
ASV_6339	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured, uncultured_bacterium
ASV_634	Bacteria, Actinobacteriota, Rubrobacteria, Rubrobacterales, Rubrobacteriaceae, Rubrobacter, uncultured_bacterium
ASV_6341	Bacteria, Chloroflexi, TK10, TK10, TK10, TK10, uncultured_bacterium
ASV_6342	Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1)
ASV_6346	Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, Candidatus_Paracaedibacter, endosymbiont_of
ASV_6348	Bacteria, Actinobacteriota, Actinobacteria, Streptosporangiales, Thermomonosporaceae, Actinoallomurus
ASV_6349	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Pedosphaeraceae
ASV_635	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, uncultured, uncultured_bacterium
ASV_6353	Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium
ASV_6354	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, uncultured_bacterium
ASV_6356	Bacteria, Acidobacteriota, Acidobacteriae, Subgroup_2, Subgroup_2, Subgroup_2, uncultured_Acidobacteria
ASV_6357	Bacteria, Chloroflexi, KD4-96, KD4-96, KD4-96, KD4-96, uncultured_bacterium
ASV_6358	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Cavicella, uncultured_bacterium
ASV_6359	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, Ellin6067
ASV_636	Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, Gaiellaceae, Gaiella
ASV_6360	Bacteria, Acidobacteriota, Blastocatellia, DS-100, DS-100, DS-100, uncultured_Acidobacteria
ASV_6363	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured, uncultured_bacterium
