Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1014-E	DR1014-SAH	DR1018-E	DR1018-SAH	DR1019-E	DR1019-SAH	DR1025-E	DR1025-SAH	DR1027-E	DR1027-H	DR1027-SAH	DR1030-E	DR1030-SAH	DR1035-E	DR1035-H	DR1035-SAH	Shared
ASV_940	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium		ASV_940	0	0.0512520134719578	0	0.0340661932339299	0.0206776356600597	0.0202452568255437	0.0668449197860962	0.00870113767375084	0	0.0754005655042413	0.00537750053775005	0	0	0.0524997980776997	0.0772373073358278	0.0275930575867112	Rhizhomorph_Soil associated
ASV_486	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium		ASV_486	0	0.185483477327085	0	0.01834333481827	0	0.011568718186025	0	0.0413304039503165	0	0.00314169022934339	0.0241987524198752	0	0.0929584011155008	0.0121153380179307	0.0223129998970169	0.0248337518280401	Rhizhomorph_Soil associated
ASV_906	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_906	0	0.0170840044906526	0.00837170364169108	0.0262047640260999	0.0177236877086226	0.034706154558075	0	0.211002588588458	0	0.00471253534401508	0.0295762529576253	0	0.00663988579396434	0.0141345610209191	0.0240293845044798	0.253856129797743	Rhizhomorph_Soil associated
ASV_944	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_944	0	0.0244057207009323	0.00837170364169108	0.0655119100652499	0.00590789590287419	0.0607357704766312	0	0.0848360923190707	0	0.00942507068803016	0.0107550010755001	0	0.0365193718668039	0.0201922300298845	0.0308949229343311	0.0993350073121603	Rhizhomorph_Soil associated
ASV_1693	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae		uncultured_actinobacterium	ASV_1693	0	0	0.0376726663876099	0.14674667854616	0	0	0	0	0	0.163367891925856	0.00806625080662508	0	0	0	0	0.00551861151734224	Rhizhomorph
ASV_3027	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae		uncultured_soil	ASV_3027	0	0.00976228828037292	0	0.0602709572600299	0	0.00578435909301249	0	0.0609079637162559	0	0.00785422557335847	0.0107550010755001	0	0	0	0	0	Rhizhomorph_Soil associated
ASV_2344	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_2344	0	0	0.0209292591042277	0.01310238201305	0	0.00867653863951874	0.0286478227654698	0.015226990929064	0	0.160226201696513	0.0537750053775005	0	0.019919657381893	0.00605766900896535	0.0085819230373142	0	Rhizhomorph_Soil associated
ASV_5332	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_5332	0	0	0	0	0	0	0	0	0	0.0722588752748979	0.0215100021510002	0	0	0	0.0205966152895541	0	Rhizhomorph
ASV_1801	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes		ASV_1801	0	0	0	0	0.127019761911795	0.118579361406756	0	0.0239281286028148	0	0	0	0	0.202516516715912	0	0	0	Non-core
ASV_2515	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes		ASV_2515	0	0	0	0.01572285841566	0	0.0433826931975937	0	0	0	0	0.0914175091417509	0	0.0796786295275721	0	0	0	Soil associated
ASV_1061	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_1061	0	0	0	0	0	0.0491670522906062	0	0.067433816971569	0	0.0329877474081056	0.0699075069907507	0	0.142757544570233	0	0	0.0551861151734224	Rhizhomorph_Soil associated
ASV_1612	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes		ASV_1612	0	0.0170840044906526	0	0.01310238201305	0	0.011568718186025	0	0	0	0	0.0134437513443751	0	0.10623817270343	0	0	0	Soil associated
ASV_4964	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes		ASV_4964	0	0	0	0.00524095280521999	0	0.0318139750115687	0	0	0.0466008280608678	0	0	0	0	0	0	0.0193151403106978	Non-core
ASV_1761	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_1761	0	0.0512520134719578	0	0	0	0.00867653863951874	0	0.030453981858128	0	0.0345585925227773	0.0161325016132502	0.00502192909036124	0.00663988579396434	0.0524997980776997	0.0617898458686622	0	Rhizhomorph_Soil associated
ASV_2252	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_2252	0	0	0	0	0.00590789590287419	0	0.0954927425515661	0	0	0.10210493245366	0.0295762529576253	0	0	0.0282691220418383	0.0532079228313481	0.0193151403106978	Rhizhomorph
ASV_2701	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_2701	0	0	0	0.01310238201305	0.0177236877086226	0	0.162337662337662	0.015226990929064	0	0.0502670436694942	0	0.020087716361445	0.00663988579396434	0.0141345610209191	0.0085819230373142	0	Rhizhomorph_Stipe
ASV_749	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_749	0	0.0268462927710255	0.054416073670992	0.0393071460391499	0.0206776356600597	0.0694123091161499	0.162337662337662	0	0	0.312598177819667	0.0564637556463756	0	0	0.0827881431225265	0.0497751536164224	0.00551861151734224	Core
ASV_2715	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_2715	0	0	0	0	0	0	0.0931054239877769	0.0239281286028148	0	0.0267043669494188	0	0	0	0.0565382440836766	0.0703717689059764	0.0413895863800668	Rhizhomorph
ASV_5604	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_5604	0	0	0	0	0	0	0	0	0.0268850931120391	0.0754005655042413	0	0	0	0	0	0	Rhizhomorph
ASV_2746	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_2746	0	0	0	0	0	0	0.0119365928189458	0.030453981858128	0	0.0424128180961357	0	0	0	0	0.032611307541794	0.00551861151734224	Rhizhomorph
ASV_4720	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_4720	0	0	0	0	0	0	0.0907181054239878	0.0108764220921886	0	0.0125667609173735	0	0	0	0.0080768920119538	0.0240293845044798	0	Rhizhomorph
ASV_3680	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_3680	0	0	0	0	0	0.00867653863951874	0.0167112299465241	0.0174022753475017	0	0.0486961985548225	0.0107550010755001	0	0	0.0141345610209191	0.0343276921492568	0	Rhizhomorph
ASV_5696	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium		ASV_5696	0	0.00976228828037292	0	0	0	0	0	0	0	0	0	0	0	0.0343267910508036	0	0.0303523633453823	Non-core
ASV_3852	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_3852	0	0	0	0	0	0	0.0501336898395722	0.0282786974396902	0	0.0172792962613886	0	0	0	0.00605766900896535	0.0961175380179191	0	Rhizhomorph
ASV_4069	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_4069	0	0	0	0.00524095280521999	0	0	0	0	0	0.0486961985548225	0	0	0.019919657381893	0	0.0875356149806049	0	Rhizhomorph
ASV_744	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora		ASV_744	0	0.117147459364475	0	0	0.0354473754172452	0.0202452568255437	0.386745607333843	0	0	0.00785422557335847	0.0295762529576253	0.00669590545381499	0.0398393147637861	0.0282691220418383	0.0223129998970169	0	Core
ASV_1100	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora		ASV_1100	0	0.214770342168204	0	0	0	0	0	0	0	0	0	0	0	0	0.00686553842985136	0.0358709748627245	Rhizhomorph
ASV_1974	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_1974	0	0.0219651486308391	0	0.00524095280521999	0	0	0.0907181054239878	0.0957125144112593	0.0125463767856183	0.00942507068803016	0.0215100021510002	0	0.019919657381893	0.0100961150149422	0	0.0331116691040534	Rhizhomorph_Soil associated
ASV_1503	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Krasilnikovia		ASV_1503	0	0	0	0	0	0	0	0	0	0	0	0	0.22907605989177	0	0	0.0910570900361469	Non-core
ASV_4418	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Krasilnikovia		ASV_4418	0	0	0	0	0	0	0	0	0	0	0	0	0.0331994289698217	0	0	0.0634640324494357	Non-core
ASV_3118	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Krasilnikovia		ASV_3118	0	0.0219651486308391	0	0	0	0.0404905136510875	0	0	0	0	0	0	0	0	0.0137310768597027	0	Rhizhomorph
ASV_6312	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Krasilnikovia		ASV_6312	0	0	0	0	0	0	0	0.0108764220921886	0	0.00942507068803016	0.0591525059152506	0	0	0	0	0	Rhizhomorph
ASV_4137	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_4137	0	0.00976228828037292	0	0	0	0.011568718186025	0	0.0174022753475017	0	0.00628338045868677	0	0.0033479527269075	0.0265595431758574	0	0	0	Rhizhomorph_Soil associated
ASV_607	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_607	0.00585694413939527	0.119588031434568	0	0	0.0354473754172452	0.263188338732068	0.128915202444614	0.10441365208501	0.0376391303568548	0.0502670436694942	0.0403312540331254	0	0	0.0363460140537921	0.0549243074388109	0.0772605612427913	Core
ASV_480	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Asanoa		ASV_480	0	0.0390491531214917	0	0.0628914336626399	0	0.130148079592781	0	0.0630832481346936	0.0914093165809331	0.0267043669494188	0.118305011830501	0	0.212476345406859	0.018173007026896	0.0085819230373142	0.0855384785188047	Rhizhomorph_Soil associated
ASV_937	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Asanoa		ASV_937	0	0.0561331576121443	0.0125575554625366	0.19129477739053	0	0.0607357704766312	0.0453590527119939	0.030453981858128	0.0250927535712365	0.0109959158027019	0.0376425037642504	0.0100438581807225	0.116198001394376	0.00605766900896535	0.00686553842985136	0.0275930575867112	Core
ASV_2638	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Krasilnikovia		ASV_2638	0	0	0	0.345902885144519	0	0	0	0	0	0.0141376060320452	0	0	0	0	0	0	Rhizhomorph
ASV_3580	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Krasilnikovia		ASV_3580	0	0	0	0.0366866696365399	0.0147697397571855	0	0	0	0	0.0455545083254791	0.0618412561841256	0	0.0464792005577504	0	0	0	Rhizhomorph
ASV_3117	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Krasilnikovia		ASV_3117	0	0.0366085810513984	0	0.0471685752469799	0	0	0	0	0	0	0	0	0	0	0	0.0248337518280401	Non-core
ASV_878	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Krasilnikovia		ASV_878	0	0.0536925855420511	0	0.0550300044548099	0	0.0723044886626562	0	0.0261034130212525	0	0.0157084511467169	0	0	0.239035888582716	0	0.0257457691119426	0.0248337518280401	Rhizhomorph_Soil associated
ASV_1643	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Asanoa		ASV_1643	0	0.0170840044906526	0	0.0419276224417599	0	0.0520592318371124	0	0.0174022753475017	0	0.0659754948162111	0.099483759948376	0	0.0896384582185186	0	0	0.0303523633453823	Rhizhomorph_Soil associated
ASV_181	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_181	0	0.126909747644848	0.0627877773126831	0.377348601975839	0	0.104118463674225	0.062070282658518	0.0413304039503165	0	0.0486961985548225	0.166702516670252	0	0.358553832874075	0.0242306760358614	0.0205966152895541	0.229022377969703	Rhizhomorph_Soil associated
ASV_3183	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_3183	0	0	0	0.0235842876234899	0	0	0	0.00652585325531313	0	0.00314169022934339	0.0215100021510002	0	0.0697188008366256	0	0	0.0275930575867112	Rhizhomorph_Soil associated
ASV_3161	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_3161	0	0.0366085810513984	0.0418585182084554	0.00786142920782998	0	0.00867653863951874	0.0596829640947288	0	0.0466008280608678	0.0172792962613886	0	0.00502192909036124	0	0.0080768920119538	0.0240293845044798	0	Rhizhomorph_Stipe
ASV_3186	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_3186	0	0	0	0	0	0.0289217954650625	0	0	0	0.0392711278667923	0	0	0.0331994289698217	0.0222114530328729	0	0	Rhizhomorph
ASV_901	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_901	0	0.00976228828037292	0	0.01310238201305	0.0531710631258677	0.02313743637205	0.078781512605042	0.0217528441843771	0	0.138234370091109	0.0376425037642504	0.0301315745421675	0.142757544570233	0.0363460140537921	0.0463423844014967	0.0275930575867112	Core
ASV_5549	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_5549	0	0	0	0	0	0	0	0	0	0	0	0	0.212476345406859	0	0	0	Non-core
ASV_862	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_862	0	0.0390491531214917	0	0.0419276224417599	0	0	0	0.0326292662765657	0	0.00314169022934339	0.0457087545708755	0	0.146077487467216	0	0	0.110372230346845	Rhizhomorph_Soil associated
ASV_2012	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_2012	0	0	0	0	0	0	0	0	0	0	0.0510862551086255	0	0.07635868663059	0	0	0.046908197897409	Non-core
ASV_1273	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	uncultured_actinobacterium	ASV_1273	0	0.0219651486308391	0	0.0471685752469799	0	0.0144608977325312	0.102654698242934	0.0565573948793805	0	0.0486961985548225	0.0322650032265003	0	0	0.0343267910508036	0.10298307644777	0.0220744460693689	Rhizhomorph_Soil associated
ASV_2776	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	uncultured_actinobacterium	ASV_2776	0	0.0341680089813052	0.046044370029301	0.01048190561044	0	0	0	0	0	0.0157084511467169	0	0	0.00995982869094652	0.018173007026896	0.0120146922522399	0.0137965287933556	Rhizhomorph_Soil associated
ASV_5852	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	uncultured_actinobacterium	ASV_5852	0	0	0	0	0	0	0	0	0	0.0926798617656299	0	0	0	0	0	0	Rhizhomorph
ASV_1880	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_1880	0	0.0341680089813052	0	0	0	0.034706154558075	0	0.0195775597659394	0	0.0581212692428527	0.0537750053775005	0	0.0597589721456791	0.0080768920119538	0.0154474614671656	0.0331116691040534	Rhizhomorph_Soil associated
ASV_488	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_488	0	0.0780983062429833	0	0.12054191452006	0.0324934274658081	0.124363720499769	0.0358097784568373	0.160971046964391	0.0233004140304339	0.0345585925227773	0.0564637556463756	0	0.0597589721456791	0.0302883450448267	0.0892519995880677	0.0882977842774758	Core
ASV_4493	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_4493	0	0.0122028603504661	0	0	0.0354473754172452	0	0.0501336898395722	0.0195775597659394	0	0.0157084511467169	0.0188212518821252	0	0	0	0	0.0137965287933556	Rhizhomorph_Soil associated
ASV_1973	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_1973	0	0.0292868648411188	0	0	0	0.0433826931975937	0	0.0108764220921886	0.0179233954080261	0.0172792962613886	0.0510862551086255	0	0.0398393147637861	0.0141345610209191	0.0171638460746284	0.0441488921387379	Rhizhomorph_Soil associated
ASV_3700	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_3700	0	0.0170840044906526	0	0	0	0.0607357704766312	0	0.0369798351134411	0.00716935816321044	0.00785422557335847	0.0107550010755001	0	0	0	0	0.0220744460693689	Rhizhomorph_Soil associated
ASV_443	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_443	0	0.0536925855420511	0.0920887400586019	0.0786142920782998	0.103388178300298	0.0289217954650625	0.176661573720397	0.115290074177199	0	0.0235626767200754	0.0241987524198752	0	0	0.135287941200226	0.365589921389585	0.0662233382081068	Core
ASV_2468	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_2468	0	0.0512520134719578	0.0125575554625366	0.1310238201305	0	0.0202452568255437	0	0.030453981858128	0	0	0.0403312540331254	0	0.019919657381893	0	0.00686553842985136	0.0441488921387379	Rhizhomorph_Soil associated
ASV_2637	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_2637	0	0.00732171621027969	0	0	0.0354473754172452	0	0	0.00870113767375084	0	0.0109959158027019	0.0107550010755001	0	0	0.0141345610209191	0.0154474614671656	0.00827791727601336	Rhizhomorph_Soil associated
ASV_2500	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_2500	0	0.0390491531214917	0.0627877773126831	0.0471685752469799	0	0	0	0.0239281286028148	0	0	0	0	0	0.00605766900896535	0.0497751536164224	0.0386302806213957	Rhizhomorph_Soil associated
ASV_4136	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_4136	0	0.0122028603504661	0	0.0340661932339299	0	0.0144608977325312	0	0.0174022753475017	0	0.00314169022934339	0	0	0	0	0.0240293845044798	0	Rhizhomorph_Soil associated
ASV_5361	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_5361	0	0.0244057207009323	0	0.01048190561044	0.00886184385431129	0.0260296159185562	0	0.00435056883687542	0	0	0.0161325016132502	0	0.019919657381893	0	0.00686553842985136	0	Rhizhomorph_Soil associated
ASV_4843	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_4843	0	0.0268462927710255	0	0	0	0.011568718186025	0.0190985485103132	0.015226990929064	0	0.00785422557335847	0	0	0	0	0.010298307644777	0	Rhizhomorph
ASV_5322	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_5322	0	0	0	0	0.00886184385431129	0	0.0334224598930481	0	0	0.00785422557335847	0	0	0	0.0161537840239076	0.010298307644777	0.00827791727601336	Rhizhomorph
ASV_3996	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella		ASV_3996	0	0.0170840044906526	0	0.01834333481827	0	0.0144608977325312	0	0.00652585325531313	0	0.00471253534401508	0.00806625080662508	0.0167397636345375	0	0.00605766900896535	0.0394768459716453	0.0110372230346845	Rhizhomorph_Soil associated
ASV_3163	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_3163	0	0.0170840044906526	0	0	0	0	0	0.0108764220921886	0	0	0.00537750053775005	0.0368274799959825	0.0497991434547326	0.0121153380179307	0.0291785383268683	0.0331116691040534	Rhizhomorph_Soil associated
ASV_2028	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora		ASV_2028	0	0.0195245765607458	0	0	0	0	0.062070282658518	0.015226990929064	0	0	0	0.0451973618132512	0	0	0.042909615186571	0	Rhizhomorph
ASV_288	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora		ASV_288	0	0.063454873822424	0.0669736291335287	0.0340661932339299	0	0	1.76422841864018	0.0239281286028148	0.0143387163264209	0.0125667609173735	0.0376425037642504	0	0	0.0343267910508036	0.0411932305791082	0.0634640324494357	Core
ASV_156	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Asanoa		ASV_156	0	0.0780983062429833	0.133947258267057	0.670841959068159	0.0206776356600597	0.205344747801944	0.167112299465241	0.158795762545953	0	0.318881558278354	0.45439879543988	0.0150657872710837	0.202516516715912	0.080768920119538	0.0566406920462737	0.168317651278938	Core
ASV_649	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_649	0	0.0219651486308391	0.0711594809543742	0.11268048531223	0	0.0665201295696437	0.0525210084033613	0.0891866611559461	0	0.0141376060320452	0.0215100021510002	0.01339181090763	0.0298794860728395	0.0424036830627574	0.0703717689059764	0.0745012554841202	Core
ASV_232	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_232	0	0.0903011665934495	0.0418585182084554	0.471685752469799	0	0.109902822767237	0.0716195569136746	0.167496900219704	0	0.105246622683003	0.096795009679501	0.0150657872710837	0.109558115600412	0.0323075680478152	0.133877999382102	0.184873485830965	Core
ASV_200	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae			ASV_200	0	0.0756577341728901	0.0795311845960653	0.18081287178009	0.127019761911795	0.124363720499769	0.0740068754774637	0.097887798829697	0	0.49167452089224	0.282318778231878	0	0.15271737326118	0.159518617236088	0.0892519995880677	0.126928064898871	Core
